Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
java,me.jellysquid.mods.lithium.common.hopper,HopperHelper,determineComparatorUpdatePattern,39,8,2
java,me.jellysquid.mods.lithium.common.hopper,HopperHelper,replaceDoubleInventory,9,3,1
java,me.jellysquid.mods.lithium.common.hopper,InventoryHelper,getLithiumStackList,7,2,1
java,me.jellysquid.mods.lithium.common.hopper,InventoryHelper,getLithiumStackListOrNull,7,2,1
java,me.jellysquid.mods.lithium.common.hopper,InventoryHelper,upgradeToLithiumStackList,7,1,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleInventory,getLithiumInventory,11,2,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleInventory,LithiumDoubleInventory,5,1,2
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleInventory,lithium$emitContentModified,9,3,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleInventory,lithium$emitStackListReplaced,7,2,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleInventory,lithium$emitRemoved,7,2,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleInventory,invalidateChangeListening,9,3,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleInventory,lithium$emitFirstComparatorAdded,6,2,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleInventory,lithium$forwardContentChangeOnce,7,2,3
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleInventory,lithium$forwardMajorInventoryChanges,8,2,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleInventory,lithium$stopForwardingMajorInventoryChanges,9,3,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleInventory,getInventoryLithium,3,1,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleInventory,setInventoryLithium,3,1,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleInventory,lithium$handleInventoryContentModified,3,1,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleInventory,lithium$handleInventoryRemoved,3,1,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleInventory,lithium$handleComparatorAdded,4,1,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleInventory,lithium$onComparatorAdded,3,1,2
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleInventory,lithium$hasAnyComparatorNearby,3,1,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleStackList,LithiumDoubleStackList,6,1,4
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleStackList,getOrCreate,12,3,4
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleStackList,getModCount,3,1,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleStackList,changedALot,3,1,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleStackList,changed,3,1,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleStackList,set,8,2,2
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleStackList,add,3,1,2
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleStackList,remove,3,1,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleStackList,clear,4,1,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleStackList,getSignalStrength,14,3,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleStackList,setReducedSignalStrengthOverride,4,1,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleStackList,clearSignalStrengthOverride,4,1,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleStackList,runComparatorUpdatePatternOnFailedExtract,6,2,2
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleStackList,get,3,1,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleStackList,size,3,1,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleStackList,setInventoryModificationCallback,4,1,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumDoubleStackList,removeInventoryModificationCallback,4,1,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,LithiumStackList,22,4,2
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,LithiumStackList,6,1,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,getModCount,3,1,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,changedALot,22,6,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,changed,10,2,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,set,21,6,2
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,add,7,2,2
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,remove,8,2,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,clear,11,3,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,hasSignalStrengthOverride,3,1,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,getSignalStrength,10,3,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,calculateSignalStrength,14,3,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,setReducedSignalStrengthOverride,3,1,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,clearSignalStrengthOverride,3,1,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,runComparatorUpdatePatternOnFailedExtract,8,3,2
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,maybeSendsComparatorUpdatesOnFailedExtract,3,1,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,getOccupiedSlots,3,1,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,getFullSlots,3,1,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,changedInteractionConditions,3,1,0
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,setInventoryModificationCallback,6,2,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,removeInventoryModificationCallback,5,2,1
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,lithium$notify,2,1,2
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,lithium$forceUnsubscribe,3,1,2
java,me.jellysquid.mods.lithium.common.hopper,LithiumStackList,lithium$notifyCount,11,2,3
java,me.jellysquid.mods.lithium.common.hopper,UpdateReceiver,lithium$invalidateCacheOnNeighborUpdate,0,1,1
java,me.jellysquid.mods.lithium.common.hopper,UpdateReceiver,lithium$invalidateCacheOnNeighborUpdate,0,1,1
java,me.jellysquid.mods.lithium.common,LithiumMod,onInitialize,5,2,0
java,me.jellysquid.mods.lithium.common.reflection,ReflectionUtil,hasMethodOverride,26,2,5
java,me.jellysquid.mods.lithium.common.reflection,ReflectionUtil,isBlockStateEntityTouchable,10,2,1
java,me.jellysquid.mods.lithium.common.shapes,CuboidVoxelSet,CuboidVoxelSet,9,1,9
java,me.jellysquid.mods.lithium.common.shapes,CuboidVoxelSet,contains,3,1,3
java,me.jellysquid.mods.lithium.common.shapes,CuboidVoxelSet,set,3,1,3
java,me.jellysquid.mods.lithium.common.shapes,CuboidVoxelSet,getMin,3,1,1
java,me.jellysquid.mods.lithium.common.shapes,CuboidVoxelSet,getMax,3,1,1
java,me.jellysquid.mods.lithium.common.shapes,CuboidVoxelSet,isEmpty,3,1,0
java,me.jellysquid.mods.lithium.common.shapes,OffsetVoxelShapeCache,lithium$getOffsetSimplifiedShape,0,1,2
java,me.jellysquid.mods.lithium.common.shapes,OffsetVoxelShapeCache,lithium$setShape,0,1,3
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboid,VoxelShapeAlignedCuboid,7,2,9
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboid,VoxelShapeAlignedCuboid,4,1,8
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboid,offset,3,1,3
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboid,calculateMaxDistance,10,3,3
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboid,calculatePenetration,12,4,3
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboid,calculatePenetration,35,8,6
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboid,getPointPositions,3,1,1
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboid,getPointPosition,3,1,2
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboid,getCoordIndex,3,1,2
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboid,getXSegments,3,1,0
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboid,getYSegments,3,1,0
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboid,getZSegments,3,1,0
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboidOffset,VoxelShapeAlignedCuboidOffset,13,2,5
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboidOffset,offset,3,1,3
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboidOffset,calculateMaxDistance,10,3,3
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboidOffset,calculatePenetration,12,4,3
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboidOffset,calculatePenetration,45,10,7
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboidOffset,getPointPositions,3,1,1
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboidOffset,getPointPosition,3,1,2
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeAlignedCuboidOffset,getCoordIndex,3,1,2
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeCaster,intersects,0,1,4
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeEmpty,VoxelShapeEmpty,3,1,1
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeEmpty,calculateMaxDistance,3,1,3
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeEmpty,getPointPositions,3,1,1
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeEmpty,getMin,3,1,1
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeEmpty,getMax,3,1,1
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeEmpty,isEmpty,3,1,0
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeEmpty,intersects,3,1,4
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeHelper,getClosestPointTo,63,11,3
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeHelper,initVoxelSet,34,9,12
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeHelper,getIndex,3,1,6
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeMatchesAnywhere,cuboidMatchesAnywhere,78,17,4
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeMatchesAnywhere,isTiny,3,1,1
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeMatchesAnywhere,exceedsCube,3,1,7
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeMatchesAnywhere,exceedsShape,3,1,2
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeMatchesAnywhere,intersects,3,1,2
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeSimpleCube,VoxelShapeSimpleCube,10,1,7
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeSimpleCube,offset,3,1,3
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeSimpleCube,calculateMaxDistance,10,3,3
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeSimpleCube,calculatePenetration,12,4,3
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeSimpleCube,intersects,12,4,2
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeSimpleCube,calculatePenetration,16,4,5
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeSimpleCube,getBoundingBoxes,3,1,0
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeSimpleCube,getBoundingBox,3,1,0
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeSimpleCube,getMin,3,1,1
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeSimpleCube,getMax,3,1,1
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeSimpleCube,getPointPosition,14,5,2
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeSimpleCube,getPointPositions,11,4,1
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeSimpleCube,isEmpty,3,1,0
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeSimpleCube,getCoordIndex,9,3,2
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeSimpleCube,lessThan,3,1,2
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeSimpleCube,intersects,3,1,4
java,me.jellysquid.mods.lithium.common.shapes,VoxelShapeSimpleCube,forEachBox,3,1,1
java,me.jellysquid.mods.lithium.common.shapes.lists,OffsetFractionalDoubleList,OffsetFractionalDoubleList,4,1,2
java,me.jellysquid.mods.lithium.common.shapes.lists,OffsetFractionalDoubleList,getDouble,3,1,1
java,me.jellysquid.mods.lithium.common.shapes.lists,OffsetFractionalDoubleList,size,3,1,0
java,me.jellysquid.mods.lithium.common.shapes.pairs,LithiumDoublePairList,LithiumDoublePairList,8,1,4
java,me.jellysquid.mods.lithium.common.shapes.pairs,LithiumDoublePairList,merge,43,9,6
java,me.jellysquid.mods.lithium.common.shapes.pairs,LithiumDoublePairList,forEachPair,9,3,1
java,me.jellysquid.mods.lithium.common.shapes.pairs,LithiumDoublePairList,size,3,1,0
java,me.jellysquid.mods.lithium.common.shapes.pairs,LithiumDoublePairList,getPairs,3,1,0
java,me.jellysquid.mods.lithium.common.shapes.pairs,LithiumDoublePairList,getArray,10,3,1
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,FastImmutableTable,35,4,2
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,createIndex,11,3,4
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,getIndex,7,2,4
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,contains,3,1,2
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,containsRow,3,1,1
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,containsColumn,3,1,1
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,containsValue,3,1,1
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,get,8,2,2
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,isEmpty,3,1,0
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,size,3,1,0
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,clear,3,1,0
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,put,3,1,3
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,find,18,6,3
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,putAll,3,1,1
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,remove,3,1,2
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,row,3,1,1
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,column,3,1,1
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,cellSet,3,1,0
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,rowKeySet,3,1,0
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,columnKeySet,3,1,0
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,values,3,1,0
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,rowMap,3,1,0
java,me.jellysquid.mods.lithium.common.state,FastImmutableTable,columnMap,3,1,0
java,me.jellysquid.mods.lithium.common.state,FastImmutableTableCache,FastImmutableTableCache,6,1,0
java,me.jellysquid.mods.lithium.common.state,FastImmutableTableCache,dedupValues,3,1,1
java,me.jellysquid.mods.lithium.common.state,FastImmutableTableCache,dedupRows,3,1,1
java,me.jellysquid.mods.lithium.common.state,FastImmutableTableCache,dedupColumns,3,1,1
java,me.jellysquid.mods.lithium.common.state,FastImmutableTableCache,dedupIndices,3,1,1
java,me.jellysquid.mods.lithium.common.state,StatePropertyTableCache,getTableCache,11,3,1
java,me.jellysquid.mods.lithium.common.util,ArrayConstants,ArrayConstants,2,1,0
java,me.jellysquid.mods.lithium.common.util,DirectionConstants,DirectionConstants,2,1,0
java,me.jellysquid.mods.lithium.common.util,Distances,getMinChunkToBlockDistanceL2Sq,13,3,3
java,me.jellysquid.mods.lithium.common.util,Distances,isWithinSquareRadius,3,1,3
java,me.jellysquid.mods.lithium.common.util,Distances,isWithinCircleRadius,3,1,3
java,me.jellysquid.mods.lithium.common.util,EquipmentSlotConstants,EquipmentSlotConstants,2,1,0
java,me.jellysquid.mods.lithium.common.util,Pos,getYSize,3,1,1
java,me.jellysquid.mods.lithium.common.util,Pos,getMinY,3,1,1
java,me.jellysquid.mods.lithium.common.util,Pos,getMaxYInclusive,3,1,1
java,me.jellysquid.mods.lithium.common.util,Pos,getMaxYExclusive,3,1,1
java,me.jellysquid.mods.lithium.common.util,Pos,getMaxInSectionCoord,3,1,1
java,me.jellysquid.mods.lithium.common.util,Pos,getMaxYInSectionIndex,3,1,2
java,me.jellysquid.mods.lithium.common.util,Pos,getMinInSectionCoord,3,1,1
java,me.jellysquid.mods.lithium.common.util,Pos,getMinYInSectionIndex,3,1,2
java,me.jellysquid.mods.lithium.common.util,Pos,fromBlockCoord,3,1,1
java,me.jellysquid.mods.lithium.common.util,Pos,fromBlockSize,3,1,1
java,me.jellysquid.mods.lithium.common.util,Pos,getNumYSections,3,1,1
java,me.jellysquid.mods.lithium.common.util,Pos,getMinYSection,3,1,1
java,me.jellysquid.mods.lithium.common.util,Pos,getMaxYSectionInclusive,3,1,1
java,me.jellysquid.mods.lithium.common.util,Pos,getMaxYSectionExclusive,3,1,1
java,me.jellysquid.mods.lithium.common.util,Pos,fromSectionIndex,3,1,2
java,me.jellysquid.mods.lithium.common.util,Pos,fromBlockCoord,3,1,1
java,me.jellysquid.mods.lithium.common.util,Pos,getNumYSections,3,1,1
java,me.jellysquid.mods.lithium.common.util,Pos,getMinYSectionIndex,3,1,1
java,me.jellysquid.mods.lithium.common.util,Pos,getMaxYSectionIndexInclusive,3,1,1
java,me.jellysquid.mods.lithium.common.util,Pos,getMaxYSectionIndexExclusive,3,1,1
java,me.jellysquid.mods.lithium.common.util,Pos,fromSectionCoord,3,1,2
java,me.jellysquid.mods.lithium.common.util,Pos,fromBlockCoord,3,1,2
java,me.jellysquid.mods.lithium.common.util,BlockCoord,getYSize,3,1,1
java,me.jellysquid.mods.lithium.common.util,BlockCoord,getMinY,3,1,1
java,me.jellysquid.mods.lithium.common.util,BlockCoord,getMaxYInclusive,3,1,1
java,me.jellysquid.mods.lithium.common.util,BlockCoord,getMaxYExclusive,3,1,1
java,me.jellysquid.mods.lithium.common.util,BlockCoord,getMaxInSectionCoord,3,1,1
java,me.jellysquid.mods.lithium.common.util,BlockCoord,getMaxYInSectionIndex,3,1,2
java,me.jellysquid.mods.lithium.common.util,BlockCoord,getMinInSectionCoord,3,1,1
java,me.jellysquid.mods.lithium.common.util,BlockCoord,getMinYInSectionIndex,3,1,2
java,me.jellysquid.mods.lithium.common.util,ChunkCoord,fromBlockCoord,3,1,1
java,me.jellysquid.mods.lithium.common.util,ChunkCoord,fromBlockSize,3,1,1
java,me.jellysquid.mods.lithium.common.util,SectionYCoord,getNumYSections,3,1,1
java,me.jellysquid.mods.lithium.common.util,SectionYCoord,getMinYSection,3,1,1
java,me.jellysquid.mods.lithium.common.util,SectionYCoord,getMaxYSectionInclusive,3,1,1
java,me.jellysquid.mods.lithium.common.util,SectionYCoord,getMaxYSectionExclusive,3,1,1
java,me.jellysquid.mods.lithium.common.util,SectionYCoord,fromSectionIndex,3,1,2
java,me.jellysquid.mods.lithium.common.util,SectionYCoord,fromBlockCoord,3,1,1
java,me.jellysquid.mods.lithium.common.util,SectionYIndex,getNumYSections,3,1,1
java,me.jellysquid.mods.lithium.common.util,SectionYIndex,getMinYSectionIndex,3,1,1
java,me.jellysquid.mods.lithium.common.util,SectionYIndex,getMaxYSectionIndexInclusive,3,1,1
java,me.jellysquid.mods.lithium.common.util,SectionYIndex,getMaxYSectionIndexExclusive,3,1,1
java,me.jellysquid.mods.lithium.common.util,SectionYIndex,fromSectionCoord,3,1,2
java,me.jellysquid.mods.lithium.common.util,SectionYIndex,fromBlockCoord,3,1,2
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangePublisher,lithium$subscribe,0,1,2
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangePublisher,lithium$unsubscribe,0,1,1
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangePublisher,lithium$unsubscribeWithData,3,1,2
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangePublisher,lithium$isSubscribedWithData,3,1,2
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangeSubscriber,combine,21,3,4
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangeSubscriber,without,3,1,2
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangeSubscriber,without,26,5,4
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangeSubscriber,dataWithout,3,1,3
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangeSubscriber,dataWithout,17,4,5
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangeSubscriber,dataOf,3,1,3
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangeSubscriber,containsSubscriber,6,2,4
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangeSubscriber,lithium$notify,0,1,2
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangeSubscriber,lithium$forceUnsubscribe,0,1,2
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangeSubscriber,lithium$notifyCount,0,1,3
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangeSubscriber,lithium$notifyAfterEnchantmentChange,0,1,2
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangeSubscriber,Multi,4,1,2
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangeSubscriber,lithium$notify,7,2,2
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangeSubscriber,lithium$forceUnsubscribe,7,2,2
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangeSubscriber,lithium$notifyCount,9,3,3
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangeSubscriber,indexOf,13,4,3
java,me.jellysquid.mods.lithium.common.util.change_tracking,ChangeSubscriber,lithium$notifyAfterEnchantmentChange,9,3,2
java,me.jellysquid.mods.lithium.common.util.change_tracking,CountChangeSubscriber,lithium$notifyCount,0,1,3
java,me.jellysquid.mods.lithium.common.util.change_tracking,EnchantmentSubscriber,lithium$notifyAfterEnchantmentChange,0,1,2
java,me.jellysquid.mods.lithium.common.util.change_tracking,Multi,Multi,4,1,2
java,me.jellysquid.mods.lithium.common.util.change_tracking,Multi,lithium$notify,7,2,2
java,me.jellysquid.mods.lithium.common.util.change_tracking,Multi,lithium$forceUnsubscribe,7,2,2
java,me.jellysquid.mods.lithium.common.util.change_tracking,Multi,lithium$notifyCount,9,3,3
java,me.jellysquid.mods.lithium.common.util.change_tracking,Multi,indexOf,13,4,3
java,me.jellysquid.mods.lithium.common.util.change_tracking,Multi,lithium$notifyAfterEnchantmentChange,9,3,2
java,me.jellysquid.mods.lithium.common.util.collections,BucketedList,BucketedList,3,1,1
java,me.jellysquid.mods.lithium.common.util.collections,BucketedList,addToBucket,9,2,2
java,me.jellysquid.mods.lithium.common.util.collections,BucketedList,iterator,22,2,0
java,me.jellysquid.mods.lithium.common.util.collections,BucketedList,hasNext,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,BucketedList,next,10,2,0
java,me.jellysquid.mods.lithium.common.util.collections,BucketedList,get,11,4,1
java,me.jellysquid.mods.lithium.common.util.collections,BucketedList,size,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ChunkTicketSortedArraySet,ChunkTicketSortedArraySet,3,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ChunkTicketSortedArraySet,addExpireTime,5,2,1
java,me.jellysquid.mods.lithium.common.util.collections,ChunkTicketSortedArraySet,addExpireTimeInternal,3,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ChunkTicketSortedArraySet,getMinExpireTime,6,2,0
java,me.jellysquid.mods.lithium.common.util.collections,ChunkTicketSortedArraySet,remove,4,1,1
java,me.jellysquid.mods.lithium.common.util.collections,ChunkTicketSortedArraySet,invalidateExpireTime,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,ChunkTicketSortedArraySet,recalculateExpireTime,6,2,0
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,HashedReferenceList,9,2,1
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,size,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,isEmpty,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,contains,3,1,1
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,iterator,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,toArray,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,toArray,3,1,1
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,add,4,1,1
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,remove,4,1,1
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,containsAll,8,3,1
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,addAll,6,2,1
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,addAll,6,2,2
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,removeAll,7,2,1
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,retainAll,4,1,1
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,clear,4,1,0
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,get,3,1,1
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,set,10,3,2
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,add,4,1,2
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,remove,7,2,1
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,indexOf,3,1,1
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,lastIndexOf,3,1,1
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,listIterator,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,listIterator,53,6,1
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,hasNext,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,next,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,hasPrevious,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,previous,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,nextIndex,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,previousIndex,3,1,0
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,remove,11,3,0
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,set,14,4,1
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,add,4,1,1
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,subList,3,1,2
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,trackReferenceAdded,3,1,1
java,me.jellysquid.mods.lithium.common.util.collections,HashedReferenceList,trackReferenceRemoved,5,2,1
